what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359676768589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359676769810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359676944718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359676990305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359676994724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359677107421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678165667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678388274
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359678448643
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359678449096
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359678449183
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359678449203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359678450775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678476068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678477269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359678635549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359678641077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359678644097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678645719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359678648096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359678652674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678655812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678657135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359678696950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359678699900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678711500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678714236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678742167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678742499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678742711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678742958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678743173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678743485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678743821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678744075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359678744422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678805064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678806553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678861966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359678863319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359678920654
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359678927807
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359678928441
